frame,player_id,distance,team,rank
1950,home_120,7.975048749930269,home,1
1950,home_616,7.975048749930269,home,2
1950,home_688,7.975048749930269,home,3
1950,away_485,7.975048749930269,away,4
1950,away_674,7.975048749930269,away,5
1951,home_120,8.369823204995253,home,1
1951,home_616,8.369823204995253,home,2
1951,home_688,8.369823204995253,home,3
1951,away_485,8.369823204995253,away,4
1951,away_674,8.369823204995253,away,5
1952,home_120,8.860757777013205,home,1
1952,home_616,8.860757777013205,home,2
1952,home_688,8.860757777013205,home,3
1952,away_485,8.860757777013205,away,4
1952,away_674,8.860757777013205,away,5
1953,home_120,9.301845964281533,home,1
1953,home_616,9.301845964281533,home,2
1953,home_688,9.301845964281533,home,3
1953,away_485,9.301845964281533,away,4
1953,away_674,9.301845964281533,away,5
1954,home_120,9.604392905928837,home,1
1954,home_616,9.604392905928837,home,2
1954,home_688,9.604392905928837,home,3
1954,away_485,9.604392905928837,away,4
1954,away_674,9.604392905928837,away,5
1955,home_120,9.596878013582595,home,1
1955,home_616,9.596878013582595,home,2
1955,home_688,9.596878013582595,home,3
1955,away_485,9.596878013582595,away,4
1955,away_674,9.596878013582595,away,5
1956,home_120,9.586271759923823,home,1
1956,home_616,9.586271759923823,home,2
1956,home_688,9.586271759923823,home,3
1956,away_485,9.586271759923823,away,4
1956,away_674,9.586271759923823,away,5
1957,home_120,9.403375409246031,home,1
1957,home_616,9.403375409246031,home,2
1957,home_688,9.403375409246031,home,3
1957,away_485,9.403375409246031,away,4
1957,away_674,9.403375409246031,away,5
1958,home_120,9.1975645698972,home,1
1958,home_616,9.1975645698972,home,2
1958,home_688,9.1975645698972,home,3
1958,away_485,9.1975645698972,away,4
1958,away_674,9.1975645698972,away,5
1959,home_120,8.99551414285602,home,1
1959,home_616,8.99551414285602,home,2
1959,home_688,8.99551414285602,home,3
1959,away_485,8.99551414285602,away,4
1959,away_674,8.99551414285602,away,5
1960,home_120,8.909400124821683,home,1
1960,home_616,8.909400124821683,home,2
1960,home_688,8.909400124821683,home,3
1960,away_485,8.909400124821683,away,4
1960,away_674,8.909400124821683,away,5
1961,home_120,8.888622772131386,home,1
1961,home_616,8.888622772131386,home,2
1961,home_688,8.888622772131386,home,3
1961,away_485,8.888622772131386,away,4
1961,away_674,8.888622772131386,away,5
1962,home_120,8.88733870299941,home,1
1962,home_616,8.88733870299941,home,2
1962,home_688,8.88733870299941,home,3
1962,away_485,8.88733870299941,away,4
1962,away_674,8.88733870299941,away,5
1963,home_120,8.909890017866454,home,1
1963,home_616,8.909890017866454,home,2
1963,home_688,8.909890017866454,home,3
1963,away_485,8.909890017866454,away,4
1963,away_674,8.909890017866454,away,5
1964,home_120,8.846221982031215,home,1
1964,home_616,8.846221982031215,home,2
1964,home_688,8.846221982031215,home,3
1964,away_485,8.846221982031215,away,4
1964,away_674,8.846221982031215,away,5
1965,home_120,8.829097870613111,home,1
1965,home_616,8.829097870613111,home,2
1965,home_688,8.829097870613111,home,3
1965,away_485,8.829097870613111,away,4
1965,away_674,8.829097870613111,away,5
1966,home_120,9.19573051101564,home,1
1966,home_616,9.19573051101564,home,2
1966,home_688,9.19573051101564,home,3
1966,away_485,9.19573051101564,away,4
1966,away_674,9.19573051101564,away,5
1967,home_120,10.440161276404329,home,1
1967,home_616,10.440161276404329,home,2
1967,home_688,10.440161276404329,home,3
1967,away_485,10.440161276404329,away,4
1967,away_674,10.440161276404329,away,5
1968,home_120,10.691202643925003,home,1
1968,home_616,10.691202643925003,home,2
1968,home_688,10.691202643925003,home,3
1968,away_485,10.691202643925003,away,4
1968,away_674,10.691202643925003,away,5
1969,home_120,11.98213361149742,home,1
1969,home_616,11.98213361149742,home,2
1969,home_688,11.98213361149742,home,3
1969,away_485,11.98213361149742,away,4
1969,away_674,11.98213361149742,away,5
1970,home_120,13.458227313563057,home,1
1970,home_616,13.458227313563057,home,2
1970,home_688,13.458227313563057,home,3
1970,away_485,13.458227313563057,away,4
1970,away_674,13.458227313563057,away,5
1971,home_120,14.78719314355838,home,1
1972,home_120,15.747068926021916,home,1
1973,home_120,16.526524122473727,home,1
1974,home_120,16.77932410480619,home,1
1975,home_120,16.482316274083566,home,1
1976,home_120,16.871420563382475,home,1
1977,home_120,16.986946508249353,home,1
1978,home_120,17.110485668884476,home,1
1979,home_120,16.893343210863268,home,1
1980,home_120,16.45679407069463,home,1
1981,home_120,16.045228295535374,home,1
1982,home_120,15.900922077360166,home,1
1983,home_120,15.713945623952535,home,1
1984,home_120,15.464298847574371,home,1
1985,home_120,15.215680794071622,home,1
1986,home_120,14.868325482066632,home,1
1987,home_120,14.223098425005823,home,1
1988,home_120,14.259025944446705,home,1
1989,home_120,14.586518238727876,home,1
1990,home_120,13.865846393213177,home,1
1990,home_616,13.865846393213177,home,2
1990,home_688,13.865846393213177,home,3
1990,away_485,13.865846393213177,away,4
1990,away_674,13.865846393213177,away,5
1991,home_120,11.959097386042226,home,1
1991,home_616,11.959097386042226,home,2
1991,home_688,11.959097386042226,home,3
1991,away_485,11.959097386042226,away,4
1991,away_674,11.959097386042226,away,5
1992,home_120,10.349432426413209,home,1
1992,home_616,10.349432426413209,home,2
1992,home_688,10.349432426413209,home,3
1992,away_485,10.349432426413209,away,4
1992,away_674,10.349432426413209,away,5
1993,home_120,9.859399374850005,home,1
1993,home_616,9.859399374850005,home,2
1993,home_688,9.859399374850005,home,3
1993,away_485,9.859399374850005,away,4
1993,away_674,9.859399374850005,away,5
1994,home_120,9.459592357985041,home,1
1994,home_616,9.459592357985041,home,2
1994,home_688,9.459592357985041,home,3
1994,away_485,9.459592357985041,away,4
1994,away_674,9.459592357985041,away,5
1995,home_120,9.360187242323228,home,1
1995,home_616,9.360187242323228,home,2
1995,home_688,9.360187242323228,home,3
1995,away_485,9.360187242323228,away,4
1995,away_674,9.360187242323228,away,5
1996,home_120,9.23488623880619,home,1
1996,home_616,9.23488623880619,home,2
1996,home_688,9.23488623880619,home,3
1996,away_485,9.23488623880619,away,4
1996,away_674,9.23488623880619,away,5
1997,home_120,9.185986618733777,home,1
1997,home_616,9.185986618733777,home,2
1997,home_688,9.185986618733777,home,3
1997,away_485,9.185986618733777,away,4
1997,away_674,9.185986618733777,away,5
1998,home_120,9.212701917338173,home,1
1998,home_616,9.212701917338173,home,2
1998,home_688,9.212701917338173,home,3
1998,away_485,9.212701917338173,away,4
1998,away_674,9.212701917338173,away,5
1999,home_120,9.304671172115272,home,1
1999,home_616,9.304671172115272,home,2
1999,home_688,9.304671172115272,home,3
1999,away_485,9.304671172115272,away,4
1999,away_674,9.304671172115272,away,5
2000,home_120,9.527301034180129,home,1
2000,home_616,9.527301034180129,home,2
2000,home_688,9.527301034180129,home,3
